,country,GA_FA,revision_id,article_quality,page,Population mid-2018 (millions),frequency,articles-per-population-percentage,high-quality-percentage
39940,United States,77,803135822,Start,Lucy Tayiah Eads,328.0,1078,0.0003286585365853659,7.142857142857142
39941,United States,77,803184209,Start,Martin D. Hamilton,328.0,1078,0.0003286585365853659,7.142857142857142
39942,United States,77,803200362,Stub,Harry Johnston (politician),328.0,1078,0.0003286585365853659,7.142857142857142
39943,United States,77,803246012,C,Matthew Quay,328.0,1078,0.0003286585365853659,7.142857142857142
39944,United States,77,803265175,Start,Michael Podhorzer,328.0,1078,0.0003286585365853659,7.142857142857142
39945,United States,77,803298752,Start,Robert Dorsey Watkins,328.0,1078,0.0003286585365853659,7.142857142857142
39946,United States,77,803300682,Start,Thayer family,328.0,1078,0.0003286585365853659,7.142857142857142
39947,United States,77,803307197,C,Edward W. Carmack,328.0,1078,0.0003286585365853659,7.142857142857142
39948,United States,77,803319558,C,Phyllis Schlafly,328.0,1078,0.0003286585365853659,7.142857142857142
39949,United States,77,803341014,Start,Saunders family,328.0,1078,0.0003286585365853659,7.142857142857142
39950,United States,77,803346570,Start,Houghton family,328.0,1078,0.0003286585365853659,7.142857142857142
39951,United States,77,803364874,C,Bob Smith (American politician),328.0,1078,0.0003286585365853659,7.142857142857142
39952,United States,77,803367518,C,Samuel Newitt Wood,328.0,1078,0.0003286585365853659,7.142857142857142
39953,United States,77,803425364,B,Clare Boothe Luce,328.0,1078,0.0003286585365853659,7.142857142857142
39954,United States,77,803440441,C,Dorian Lord,328.0,1078,0.0003286585365853659,7.142857142857142
39955,United States,77,803574094,C,Anton Cermak,328.0,1078,0.0003286585365853659,7.142857142857142
39956,United States,77,803619692,Stub,Bear's Rib,328.0,1078,0.0003286585365853659,7.142857142857142
39957,United States,77,803648860,Start,Stephen Boyd (attorney),328.0,1078,0.0003286585365853659,7.142857142857142
39958,United States,77,803679942,Stub,James E. Smith (politician),328.0,1078,0.0003286585365853659,7.142857142857142
39959,United States,77,803692835,Start,Philip Willkie,328.0,1078,0.0003286585365853659,7.142857142857142
39960,United States,77,803693853,Start,Jennifer Ho,328.0,1078,0.0003286585365853659,7.142857142857142
39961,United States,77,803707427,C,Billy Tauzin,328.0,1078,0.0003286585365853659,7.142857142857142
39962,United States,77,803709580,Start,Lee E. Goodman,328.0,1078,0.0003286585365853659,7.142857142857142
39963,United States,77,803713970,C,Amy Dacey,328.0,1078,0.0003286585365853659,7.142857142857142
39964,United States,77,803753209,C,John Moran Bailey,328.0,1078,0.0003286585365853659,7.142857142857142
39965,United States,77,803772608,C,Greg Hyatt,328.0,1078,0.0003286585365853659,7.142857142857142
39966,United States,77,803813597,C,David McReynolds,328.0,1078,0.0003286585365853659,7.142857142857142
39967,United States,77,803821108,C,Richard J. Daronco,328.0,1078,0.0003286585365853659,7.142857142857142
39968,United States,77,803906441,C,Albert Jennings Fountain,328.0,1078,0.0003286585365853659,7.142857142857142
39969,United States,77,803920747,C,Edouard Izac,328.0,1078,0.0003286585365853659,7.142857142857142
39970,United States,77,803931974,Start,John J. Kennedy (New York State Treasurer),328.0,1078,0.0003286585365853659,7.142857142857142
39971,United States,77,803933397,B,David Paterson,328.0,1078,0.0003286585365853659,7.142857142857142
39972,United States,77,803953141,Start,Francisco Guerrero (politician),328.0,1078,0.0003286585365853659,7.142857142857142
39973,United States,77,803955866,Start,John Kriesel,328.0,1078,0.0003286585365853659,7.142857142857142
39974,United States,77,803964189,FA,Douglas MacArthur,328.0,1078,0.0003286585365853659,7.142857142857142
39975,United States,77,803995478,C,George Moscone,328.0,1078,0.0003286585365853659,7.142857142857142
39976,United States,77,804003806,Stub,Ellen Lord,328.0,1078,0.0003286585365853659,7.142857142857142
39977,United States,77,804018714,C,Ed Martin (Missouri politician),328.0,1078,0.0003286585365853659,7.142857142857142
39978,United States,77,804038363,Start,Boren family,328.0,1078,0.0003286585365853659,7.142857142857142
39979,United States,77,804051551,C,Charles E. Phelps,328.0,1078,0.0003286585365853659,7.142857142857142
39980,United States,77,804057284,FA,Mark Hanna,328.0,1078,0.0003286585365853659,7.142857142857142
39981,United States,77,804067052,Start,Jesse B. Thomas,328.0,1078,0.0003286585365853659,7.142857142857142
39982,United States,77,804068881,Start,National Women's Political Caucus,328.0,1078,0.0003286585365853659,7.142857142857142
39983,United States,77,804081210,Stub,Michael Olbrich,328.0,1078,0.0003286585365853659,7.142857142857142
39984,United States,77,804082579,B,Political positions of Rudy Giuliani,328.0,1078,0.0003286585365853659,7.142857142857142
39985,United States,77,804083434,C,Dan Kapanke,328.0,1078,0.0003286585365853659,7.142857142857142
39986,United States,77,804093651,Stub,William F. Tisch,328.0,1078,0.0003286585365853659,7.142857142857142
39987,United States,77,804095077,Start,Rick Gudex,328.0,1078,0.0003286585365853659,7.142857142857142
39988,United States,77,804105984,C,John Swainson,328.0,1078,0.0003286585365853659,7.142857142857142
39989,United States,77,804123422,C,Kevin James (broadcaster),328.0,1078,0.0003286585365853659,7.142857142857142
39990,United States,77,804151581,GA,Fred Karger,328.0,1078,0.0003286585365853659,7.142857142857142
39991,United States,77,804201211,C,John Gilbert Winant,328.0,1078,0.0003286585365853659,7.142857142857142
39992,United States,77,804203329,C,Philip S. Post,328.0,1078,0.0003286585365853659,7.142857142857142
39993,United States,77,804241784,Start,Richard G. Green (lawyer),328.0,1078,0.0003286585365853659,7.142857142857142
39994,United States,77,804286248,FA,President of the Continental Congress,328.0,1078,0.0003286585365853659,7.142857142857142
39995,United States,77,804354264,GA,Nick Wasicsko,328.0,1078,0.0003286585365853659,7.142857142857142
39996,United States,77,804412006,Start,Karine Jean-Pierre,328.0,1078,0.0003286585365853659,7.142857142857142
39997,United States,77,804424179,FA,Views of Lyndon LaRouche and the LaRouche movement,328.0,1078,0.0003286585365853659,7.142857142857142
39998,United States,77,804431277,Start,Michael Parker (politician),328.0,1078,0.0003286585365853659,7.142857142857142
39999,United States,77,804460353,C,Nelson A. Miles,328.0,1078,0.0003286585365853659,7.142857142857142
40000,United States,77,804494845,B,Public image of George W. Bush,328.0,1078,0.0003286585365853659,7.142857142857142
40001,United States,77,804514223,Start,Jenifer Branning,328.0,1078,0.0003286585365853659,7.142857142857142
40002,United States,77,804537464,C,Kathy Augustine,328.0,1078,0.0003286585365853659,7.142857142857142
40003,United States,77,804545909,B,Chase family,328.0,1078,0.0003286585365853659,7.142857142857142
40004,United States,77,804550748,GA,Richard Shelby,328.0,1078,0.0003286585365853659,7.142857142857142
40005,United States,77,804599753,Start,James Henderson Berry,328.0,1078,0.0003286585365853659,7.142857142857142
40006,United States,77,804608578,C,Ben Nighthorse Campbell,328.0,1078,0.0003286585365853659,7.142857142857142
40007,United States,77,804697452,Start,John M. Farquhar,328.0,1078,0.0003286585365853659,7.142857142857142
40008,United States,77,804734033,C,Francis T. Nicholls,328.0,1078,0.0003286585365853659,7.142857142857142
40009,United States,77,804746568,C,"William P. MacCracken, Jr.",328.0,1078,0.0003286585365853659,7.142857142857142
40010,United States,77,804752771,C,Adams political family,328.0,1078,0.0003286585365853659,7.142857142857142
40011,United States,77,804756849,C,List of United States political appointments across party lines,328.0,1078,0.0003286585365853659,7.142857142857142
40012,United States,77,804757304,C,Mark E. Clayton,328.0,1078,0.0003286585365853659,7.142857142857142
40013,United States,77,804768298,GA,Lincoln Chafee,328.0,1078,0.0003286585365853659,7.142857142857142
40014,United States,77,804782901,Stub,Nels Swandal,328.0,1078,0.0003286585365853659,7.142857142857142
40015,United States,77,804785068,Stub,Henry A. Crabb,328.0,1078,0.0003286585365853659,7.142857142857142
40016,United States,77,804819065,B,Gary George (Wisconsin politician),328.0,1078,0.0003286585365853659,7.142857142857142
40017,United States,77,804854342,GA,R. Budd Dwyer,328.0,1078,0.0003286585365853659,7.142857142857142
40018,United States,77,804861266,C,Daniel Inouye,328.0,1078,0.0003286585365853659,7.142857142857142
40019,United States,77,804864900,Stub,Fleming Amyx,328.0,1078,0.0003286585365853659,7.142857142857142
40020,United States,77,804869037,Stub,Andrej Lisanik,328.0,1078,0.0003286585365853659,7.142857142857142
40021,United States,77,804887590,C,O'Carroll,328.0,1078,0.0003286585365853659,7.142857142857142
40022,United States,77,804896412,C,David Ramsay (historian),328.0,1078,0.0003286585365853659,7.142857142857142
40023,United States,77,804931631,C,Doug Wead,328.0,1078,0.0003286585365853659,7.142857142857142
40024,United States,77,804933514,C,Adelbert Ames,328.0,1078,0.0003286585365853659,7.142857142857142
40025,United States,77,804936582,GA,Frank Kameny,328.0,1078,0.0003286585365853659,7.142857142857142
40026,United States,77,804937199,GA,Lester C. Hunt,328.0,1078,0.0003286585365853659,7.142857142857142
40027,United States,77,804937385,Start,Forrest H. Anderson,328.0,1078,0.0003286585365853659,7.142857142857142
40028,United States,77,804937399,GA,Christine A. Varney,328.0,1078,0.0003286585365853659,7.142857142857142
40029,United States,77,804937479,Start,Robert Lee Henry,328.0,1078,0.0003286585365853659,7.142857142857142
40030,United States,77,804937526,Start,Fred Hasley,328.0,1078,0.0003286585365853659,7.142857142857142
40031,United States,77,804937595,C,Aris T. Allen,328.0,1078,0.0003286585365853659,7.142857142857142
40032,United States,77,804937784,Start,Michael D. Harter,328.0,1078,0.0003286585365853659,7.142857142857142
40033,United States,77,804937844,C,Roy Hampton,328.0,1078,0.0003286585365853659,7.142857142857142
40034,United States,77,804940426,Start,William H. Hughes,328.0,1078,0.0003286585365853659,7.142857142857142
40035,United States,77,804940476,Start,Frank B. Arnold,328.0,1078,0.0003286585365853659,7.142857142857142
40036,United States,77,804941144,Start,Vincent Luke Palmisano,328.0,1078,0.0003286585365853659,7.142857142857142
40037,United States,77,804941339,Start,Coleman W. Avery,328.0,1078,0.0003286585365853659,7.142857142857142
40038,United States,77,804941459,Start,Paul C. Barth,328.0,1078,0.0003286585365853659,7.142857142857142
40039,United States,77,804941532,C,James D. Johnson,328.0,1078,0.0003286585365853659,7.142857142857142
40040,United States,77,804941654,Start,Julius S. Berg,328.0,1078,0.0003286585365853659,7.142857142857142
40041,United States,77,804941696,Stub,Charles A. Binder,328.0,1078,0.0003286585365853659,7.142857142857142
40042,United States,77,804941770,Stub,Joseph Wheeler Bloodgood,328.0,1078,0.0003286585365853659,7.142857142857142
40043,United States,77,804941914,C,Charles Jonas (Wisconsin politician),328.0,1078,0.0003286585365853659,7.142857142857142
40044,United States,77,804941978,Start,Larry A. Kaczala,328.0,1078,0.0003286585365853659,7.142857142857142
40045,United States,77,804942108,C,Ricardo Bordallo,328.0,1078,0.0003286585365853659,7.142857142857142
40046,United States,77,804942202,Stub,John S. Farrell,328.0,1078,0.0003286585365853659,7.142857142857142
40047,United States,77,804942311,Start,Martin H. Glynn,328.0,1078,0.0003286585365853659,7.142857142857142
40048,United States,77,804943813,Stub,B. G. Plumer,328.0,1078,0.0003286585365853659,7.142857142857142
40049,United States,77,804944197,Stub,Al Pearlman,328.0,1078,0.0003286585365853659,7.142857142857142
40050,United States,77,804945043,C,Will Rogers Jr.,328.0,1078,0.0003286585365853659,7.142857142857142
40051,United States,77,804945170,C,Thomas Reynolds (governor),328.0,1078,0.0003286585365853659,7.142857142857142
40052,United States,77,804945652,Stub,Justus Cornelius Ramsey,328.0,1078,0.0003286585365853659,7.142857142857142
40053,United States,77,804945715,Stub,Henry English Read,328.0,1078,0.0003286585365853659,7.142857142857142
40054,United States,77,804945844,C,Thomas Caute Reynolds,328.0,1078,0.0003286585365853659,7.142857142857142
40055,United States,77,804946008,Start,Charles T. Perry,328.0,1078,0.0003286585365853659,7.142857142857142
40056,United States,77,804946057,Stub,Christian A. Koenitzer,328.0,1078,0.0003286585365853659,7.142857142857142
40057,United States,77,804946097,Start,Horace Worth Vaughan,328.0,1078,0.0003286585365853659,7.142857142857142
40058,United States,77,804946404,Stub,Joseph Vilas,328.0,1078,0.0003286585365853659,7.142857142857142
40059,United States,77,804946512,Start,Buron Fitts,328.0,1078,0.0003286585365853659,7.142857142857142
40060,United States,77,804946617,Start,James DiPaola,328.0,1078,0.0003286585365853659,7.142857142857142
40061,United States,77,804946771,Start,John Porter East,328.0,1078,0.0003286585365853659,7.142857142857142
40062,United States,77,804946812,Start,Francis J. D'Eramo,328.0,1078,0.0003286585365853659,7.142857142857142
40063,United States,77,804947150,Start,John Christopher Cutler,328.0,1078,0.0003286585365853659,7.142857142857142
40064,United States,77,804947189,Start,Gentry Crowell,328.0,1078,0.0003286585365853659,7.142857142857142
40065,United States,77,804950843,GA,John F. Collins,328.0,1078,0.0003286585365853659,7.142857142857142
40066,United States,77,804967392,C,Bonnie Dumanis,328.0,1078,0.0003286585365853659,7.142857142857142
40067,United States,77,804968910,C,Soapy Smith,328.0,1078,0.0003286585365853659,7.142857142857142
40068,United States,77,804989176,Stub,William Crook (politician),328.0,1078,0.0003286585365853659,7.142857142857142
40069,United States,77,805010001,Start,Russell Veh,328.0,1078,0.0003286585365853659,7.142857142857142
40070,United States,77,805016377,Stub,Hiester family,328.0,1078,0.0003286585365853659,7.142857142857142
40071,United States,77,805031334,Stub,Ron Crickenberger,328.0,1078,0.0003286585365853659,7.142857142857142
40072,United States,77,805048542,Start,Dennis Peron,328.0,1078,0.0003286585365853659,7.142857142857142
40073,United States,77,805092837,C,Michela Alioto-Pier,328.0,1078,0.0003286585365853659,7.142857142857142
40074,United States,77,805103271,GA,Family of Donald Trump,328.0,1078,0.0003286585365853659,7.142857142857142
40075,United States,77,805108145,Stub,Hogan Gidley,328.0,1078,0.0003286585365853659,7.142857142857142
40076,United States,77,805130443,Start,Arnold family,328.0,1078,0.0003286585365853659,7.142857142857142
40077,United States,77,805132451,C,John F. Hartranft,328.0,1078,0.0003286585365853659,7.142857142857142
40078,United States,77,805132499,C,James A. Beaver,328.0,1078,0.0003286585365853659,7.142857142857142
40079,United States,77,805143869,C,George Berham Parr,328.0,1078,0.0003286585365853659,7.142857142857142
40080,United States,77,805162001,GA,Thomas Gore,328.0,1078,0.0003286585365853659,7.142857142857142
40081,United States,77,805168975,Start,Douglas Domenech,328.0,1078,0.0003286585365853659,7.142857142857142
40082,United States,77,805180647,C,Mike Boyle,328.0,1078,0.0003286585365853659,7.142857142857142
40083,United States,77,805180928,Start,Lyman Hoffman,328.0,1078,0.0003286585365853659,7.142857142857142
40084,United States,77,805182675,Start,Misty Plowright,328.0,1078,0.0003286585365853659,7.142857142857142
40085,United States,77,805212999,Start,List of United States political families,328.0,1078,0.0003286585365853659,7.142857142857142
40086,United States,77,805273173,FA,George Wythe,328.0,1078,0.0003286585365853659,7.142857142857142
40087,United States,77,805287852,Start,Carmen Lucia (union organizer),328.0,1078,0.0003286585365853659,7.142857142857142
40088,United States,77,805314310,C,Button Gwinnett,328.0,1078,0.0003286585365853659,7.142857142857142
40089,United States,77,805326323,B,List of foreign-born United States politicians,328.0,1078,0.0003286585365853659,7.142857142857142
40090,United States,77,805347719,Start,Rupert Phillips,328.0,1078,0.0003286585365853659,7.142857142857142
40091,United States,77,805350408,B,Sumner Welles,328.0,1078,0.0003286585365853659,7.142857142857142
40092,United States,77,805352961,GA,Trump family,328.0,1078,0.0003286585365853659,7.142857142857142
40093,United States,77,805372992,Start,Shailagh Murray,328.0,1078,0.0003286585365853659,7.142857142857142
40094,United States,77,805407219,C,Robert M. La Follette Jr.,328.0,1078,0.0003286585365853659,7.142857142857142
40095,United States,77,805409467,C,McCormick family,328.0,1078,0.0003286585365853659,7.142857142857142
40096,United States,77,805411937,C,Leonard Wood,328.0,1078,0.0003286585365853659,7.142857142857142
40097,United States,77,805454221,C,Timothy Davlin,328.0,1078,0.0003286585365853659,7.142857142857142
40098,United States,77,805454804,GA,Sonny Perdue,328.0,1078,0.0003286585365853659,7.142857142857142
40099,United States,77,805480792,B,Rockefeller family,328.0,1078,0.0003286585365853659,7.142857142857142
40100,United States,77,805517427,Stub,Dennis Shea (lawyer),328.0,1078,0.0003286585365853659,7.142857142857142
40101,United States,77,805535192,C,Matthew G. Martínez,328.0,1078,0.0003286585365853659,7.142857142857142
40102,United States,77,805568724,C,Theodore Roosevelt Jr.,328.0,1078,0.0003286585365853659,7.142857142857142
40103,United States,77,805569443,Start,Alfred Nakak,328.0,1078,0.0003286585365853659,7.142857142857142
40104,United States,77,805571279,C,Donald W. Riegle Jr.,328.0,1078,0.0003286585365853659,7.142857142857142
40105,United States,77,805638733,C,William F. Knowland,328.0,1078,0.0003286585365853659,7.142857142857142
40106,United States,77,805651443,C,Ben Klassen,328.0,1078,0.0003286585365853659,7.142857142857142
40107,United States,77,805683729,Start,Mark Costello (Oklahoma politician),328.0,1078,0.0003286585365853659,7.142857142857142
40108,United States,77,805713742,C,Joe Foss,328.0,1078,0.0003286585365853659,7.142857142857142
40109,United States,77,805772949,Stub,Moffie Funk,328.0,1078,0.0003286585365853659,7.142857142857142
40110,United States,77,805779507,GA,Arthur A. Ballantine,328.0,1078,0.0003286585365853659,7.142857142857142
40111,United States,77,805802544,C,Political boss,328.0,1078,0.0003286585365853659,7.142857142857142
40112,United States,77,805827465,C,Schuyler family,328.0,1078,0.0003286585365853659,7.142857142857142
40113,United States,77,805854822,GA,Buddy Roemer,328.0,1078,0.0003286585365853659,7.142857142857142
40114,United States,77,805857707,GA,Victoria Lord,328.0,1078,0.0003286585365853659,7.142857142857142
40115,United States,77,805863876,C,Bob Kerrey,328.0,1078,0.0003286585365853659,7.142857142857142
40116,United States,77,805865647,GA,Nathan Deal,328.0,1078,0.0003286585365853659,7.142857142857142
40117,United States,77,805927617,Start,Glenn Hearn,328.0,1078,0.0003286585365853659,7.142857142857142
40118,United States,77,805927642,C,John C. Stennis,328.0,1078,0.0003286585365853659,7.142857142857142
40119,United States,77,805934002,FA,Stephen Hopkins (politician),328.0,1078,0.0003286585365853659,7.142857142857142
40120,United States,77,805955059,C,Jocelyn Benson,328.0,1078,0.0003286585365853659,7.142857142857142
40121,United States,77,805980023,Stub,Victoria Neave,328.0,1078,0.0003286585365853659,7.142857142857142
40122,United States,77,805997998,C,Dan White,328.0,1078,0.0003286585365853659,7.142857142857142
40123,United States,77,806003157,C,Richard Dobbs Spaight,328.0,1078,0.0003286585365853659,7.142857142857142
40124,United States,77,806027450,C,Koch family,328.0,1078,0.0003286585365853659,7.142857142857142
40125,United States,77,806048772,FA,Thaddeus Stevens,328.0,1078,0.0003286585365853659,7.142857142857142
40126,United States,77,806109794,C,Steve Kerrigan,328.0,1078,0.0003286585365853659,7.142857142857142
40127,United States,77,806127336,Start,Quincy political family,328.0,1078,0.0003286585365853659,7.142857142857142
40128,United States,77,806137279,Start,Lincoln family,328.0,1078,0.0003286585365853659,7.142857142857142
40129,United States,77,806153574,Start,Widow's succession,328.0,1078,0.0003286585365853659,7.142857142857142
40130,United States,77,806156996,B,Harrison family of Virginia,328.0,1078,0.0003286585365853659,7.142857142857142
40131,United States,77,806157002,B,Lee family,328.0,1078,0.0003286585365853659,7.142857142857142
40132,United States,77,806157006,C,Roosevelt family,328.0,1078,0.0003286585365853659,7.142857142857142
40133,United States,77,806165568,GA,James Michael Curley,328.0,1078,0.0003286585365853659,7.142857142857142
40134,United States,77,806176639,C,John H. Hager,328.0,1078,0.0003286585365853659,7.142857142857142
40135,United States,77,806251135,FA,Smedley Butler,328.0,1078,0.0003286585365853659,7.142857142857142
40136,United States,77,806265292,B,List of the first LGBT holders of political offices in the United States,328.0,1078,0.0003286585365853659,7.142857142857142
40137,United States,77,806287221,C,Julius Stahel,328.0,1078,0.0003286585365853659,7.142857142857142
40138,United States,77,806288612,B,List of richest American politicians,328.0,1078,0.0003286585365853659,7.142857142857142
40139,United States,77,806367442,C,Patrick Miles Jr.,328.0,1078,0.0003286585365853659,7.142857142857142
40140,United States,77,806372230,Start,Arthur Brown (Utah senator),328.0,1078,0.0003286585365853659,7.142857142857142
40141,United States,77,806380699,C,Gouverneur Morris,328.0,1078,0.0003286585365853659,7.142857142857142
40142,United States,77,806395302,C,James Henry Lane (Union general),328.0,1078,0.0003286585365853659,7.142857142857142
40143,United States,77,806399157,Start,Rudy Moise,328.0,1078,0.0003286585365853659,7.142857142857142
40144,United States,77,806403304,Stub,Phillip Jackson,328.0,1078,0.0003286585365853659,7.142857142857142
40145,United States,77,806406121,GA,James Forrestal,328.0,1078,0.0003286585365853659,7.142857142857142
40146,United States,77,806438353,C,Grace Ross,328.0,1078,0.0003286585365853659,7.142857142857142
40147,United States,77,806460970,Stub,Warren Daniel,328.0,1078,0.0003286585365853659,7.142857142857142
40148,United States,77,806513820,Start,Marshall Parker,328.0,1078,0.0003286585365853659,7.142857142857142
40149,United States,77,806545368,Start,Mike Jacobs (Georgia politician),328.0,1078,0.0003286585365853659,7.142857142857142
40150,United States,77,806554506,GA,Clinton family,328.0,1078,0.0003286585365853659,7.142857142857142
40151,United States,77,806563994,GA,Rick Perry,328.0,1078,0.0003286585365853659,7.142857142857142
40152,United States,77,806570475,Stub,Nathaniel Ledbetter,328.0,1078,0.0003286585365853659,7.142857142857142
40153,United States,77,806590590,Start,Marion B. Folsom,328.0,1078,0.0003286585365853659,7.142857142857142
40154,United States,77,806592277,B,List of American federal politicians convicted of crimes,328.0,1078,0.0003286585365853659,7.142857142857142
40155,United States,77,806618866,GA,List of United States politicians who have acknowledged cannabis use,328.0,1078,0.0003286585365853659,7.142857142857142
40156,United States,77,806641448,C,Jim Jeffords,328.0,1078,0.0003286585365853659,7.142857142857142
40157,United States,77,806650098,C,Bob Dole,328.0,1078,0.0003286585365853659,7.142857142857142
40158,United States,77,806674128,B,Public image of Barack Obama,328.0,1078,0.0003286585365853659,7.142857142857142
40159,United States,77,806674160,B,Criticism of Franklin D. Roosevelt,328.0,1078,0.0003286585365853659,7.142857142857142
40160,United States,77,806676114,GA,Jack Kevorkian,328.0,1078,0.0003286585365853659,7.142857142857142
40161,United States,77,806677734,C,George Lincoln Rockwell,328.0,1078,0.0003286585365853659,7.142857142857142
40162,United States,77,806717973,C,Daniel Sickles,328.0,1078,0.0003286585365853659,7.142857142857142
40163,United States,77,806719268,C,Greg Brannon,328.0,1078,0.0003286585365853659,7.142857142857142
40164,United States,77,806754064,C,Bush family,328.0,1078,0.0003286585365853659,7.142857142857142
40165,United States,77,806755755,GA,Public image of Bill Clinton,328.0,1078,0.0003286585365853659,7.142857142857142
40166,United States,77,806757522,C,Allard K. Lowenstein,328.0,1078,0.0003286585365853659,7.142857142857142
40167,United States,77,806771467,FA,Theodore Roosevelt,328.0,1078,0.0003286585365853659,7.142857142857142
40168,United States,77,806774219,B,Family of Barack Obama,328.0,1078,0.0003286585365853659,7.142857142857142
40169,United States,77,806818215,Start,John H. Wood Jr.,328.0,1078,0.0003286585365853659,7.142857142857142
40170,United States,77,806833497,C,Kennedy family,328.0,1078,0.0003286585365853659,7.142857142857142
40171,United States,77,806849567,Start,William S. Maynard,328.0,1078,0.0003286585365853659,7.142857142857142
40172,United States,77,806859964,FA,James Strang,328.0,1078,0.0003286585365853659,7.142857142857142
40173,United States,77,806921107,FA,Woodrow Wilson,328.0,1078,0.0003286585365853659,7.142857142857142
40174,United States,77,806932052,FA,Evan Mecham,328.0,1078,0.0003286585365853659,7.142857142857142
40175,United States,77,806961306,C,Joshua Chamberlain,328.0,1078,0.0003286585365853659,7.142857142857142
40176,United States,77,807007010,FA,Cultural and political image of John McCain,328.0,1078,0.0003286585365853659,7.142857142857142
40177,United States,77,807028903,C,John Schofield,328.0,1078,0.0003286585365853659,7.142857142857142
40178,United States,77,807033614,C,Patrick Leahy,328.0,1078,0.0003286585365853659,7.142857142857142
40179,United States,77,807034552,B,List of American state and local politicians convicted of crimes,328.0,1078,0.0003286585365853659,7.142857142857142
40180,United States,77,807066604,B,"List of Hillary Clinton presidential campaign political endorsements, 2016",328.0,1078,0.0003286585365853659,7.142857142857142
40181,United States,77,807110438,C,Robert Toombs,328.0,1078,0.0003286585365853659,7.142857142857142
40182,United States,77,807113113,GA,Greg Abbott,328.0,1078,0.0003286585365853659,7.142857142857142
40183,United States,77,807114797,GA,Party switching in the United States,328.0,1078,0.0003286585365853659,7.142857142857142
40184,United States,77,807127241,C,Strom Thurmond,328.0,1078,0.0003286585365853659,7.142857142857142
40185,United States,77,807140113,B,List of African-American Republicans,328.0,1078,0.0003286585365853659,7.142857142857142
40186,United States,77,807141944,C,Women in conservatism in the United States,328.0,1078,0.0003286585365853659,7.142857142857142
40187,United States,77,807153248,C,Jim Justice,328.0,1078,0.0003286585365853659,7.142857142857142
40188,United States,77,807174953,C,Michael Forbes,328.0,1078,0.0003286585365853659,7.142857142857142
40189,United States,77,807193226,C,Jay R. Vargas,328.0,1078,0.0003286585365853659,7.142857142857142
40190,United States,77,807224264,C,Judy Feder,328.0,1078,0.0003286585365853659,7.142857142857142
40191,United States,77,807225049,C,John Pope (Kentucky politician),328.0,1078,0.0003286585365853659,7.142857142857142
40192,United States,77,807240901,B,Robert F. Kennedy,328.0,1078,0.0003286585365853659,7.142857142857142
40193,United States,77,807247873,Start,Bruce R. Watkins,328.0,1078,0.0003286585365853659,7.142857142857142
40194,United States,77,807249726,GA,Tammy Duckworth,328.0,1078,0.0003286585365853659,7.142857142857142
40195,United States,77,807254420,Start,Darrell Kick,328.0,1078,0.0003286585365853659,7.142857142857142
40196,United States,77,807271995,B,Angela Davis,328.0,1078,0.0003286585365853659,7.142857142857142
40197,United States,77,807285819,C,Virgil Goode,328.0,1078,0.0003286585365853659,7.142857142857142
40198,United States,77,807287067,C,Hillaryland,328.0,1078,0.0003286585365853659,7.142857142857142
40199,United States,77,807298433,B,Alexander Hamilton,328.0,1078,0.0003286585365853659,7.142857142857142
40200,United States,77,807305287,Start,John Rood,328.0,1078,0.0003286585365853659,7.142857142857142
40201,United States,77,807308113,Start,Edward I. Edwards,328.0,1078,0.0003286585365853659,7.142857142857142
40202,United States,77,807336702,B,Environmental activism of Al Gore,328.0,1078,0.0003286585365853659,7.142857142857142
40203,United States,77,807341393,Start,Stuart M. Gerson,328.0,1078,0.0003286585365853659,7.142857142857142
40204,United States,77,807351794,C,Gabriel Rothblatt,328.0,1078,0.0003286585365853659,7.142857142857142
40205,United States,77,807355312,GA,Charlie Crist,328.0,1078,0.0003286585365853659,7.142857142857142
40206,United States,77,807355682,Start,Brian Fitzpatrick (American politician),328.0,1078,0.0003286585365853659,7.142857142857142
40207,United States,77,807357467,C,Brian Mast,328.0,1078,0.0003286585365853659,7.142857142857142
40208,United States,77,807361852,C,Breckinridge family,328.0,1078,0.0003286585365853659,7.142857142857142
40209,United States,77,807367296,C,Joseph M. McCormick,328.0,1078,0.0003286585365853659,7.142857142857142
40210,United States,77,807378110,B,First Family of the United States,328.0,1078,0.0003286585365853659,7.142857142857142
40211,United States,77,807378589,C,Danica Roem,328.0,1078,0.0003286585365853659,7.142857142857142
40212,United States,77,807378968,FA,Harvey Milk,328.0,1078,0.0003286585365853659,7.142857142857142
40213,United States,77,807386502,B,Romney family,328.0,1078,0.0003286585365853659,7.142857142857142
40214,United States,77,807395895,FA,Franklin D. Roosevelt,328.0,1078,0.0003286585365853659,7.142857142857142
40215,United States,77,807396897,GA,Warren Terhune,328.0,1078,0.0003286585365853659,7.142857142857142
40216,United States,77,807413826,Start,Washburn family,328.0,1078,0.0003286585365853659,7.142857142857142
40217,United States,77,807428251,FA,John McCain,328.0,1078,0.0003286585365853659,7.142857142857142
40218,United States,77,807429322,B,United States Attorneys appointed by Donald Trump,328.0,1078,0.0003286585365853659,7.142857142857142
40219,United States,77,807439921,C,Political appointments by Donald Trump,328.0,1078,0.0003286585365853659,7.142857142857142
40220,United States,77,807439945,C,Bob Stump (U.S. Congressman),328.0,1078,0.0003286585365853659,7.142857142857142
40221,United States,77,807454637,GA,Mason family,328.0,1078,0.0003286585365853659,7.142857142857142
